set	Correct	Subject	SessionTime	Block	Response.ACC	Response.RESP	Response.RT	Stimulus	group	p_universally	p_french	p_dutch	r
t24	le faisan	253	16:14:37	21	0	la fazant	2961	de fazant	1	I	I	I	no
t24	le faisan	252	11:46:19	21	0	le fazant	6512	de fazant	2	I	I	I	no
t24	le faisan	47	11:43:45	21	0	 le   fAzant	6203	de fazant	1	I	I	I	no
t24	le faisan	38	11:14:09	21	0	le fazant	14520	de fazant	1	I	I	I	no
t24	le faisan	31	12:15:43	21	0	 le fazant	4996	de fazant	1	I	I	I	no
t24	le faisan	16	10:30:32	21	0	 le fazant	4313	de fazant	2	I	I	I	no
t24	le faisan	11	14:42:25	21	0	le fazant	6276	de fazant	1	I	I	I	no
t24	le faisan	255	16:46:32	21	0	le faizant	4815	de fazant	1	I	I	I	no
t24	le faisan	250	14:43:23	21	0	le fazante	3062	de fazant	2	I	I	I	no
t24	le faisan	45	9:18:14	21	0	le fazant	2312	de fazant	1	I	I	I	no
t24	le faisan	24	12:43:06	21	0	la fAzant	18433	de fazant	2	I	I	I	no
t24	le faisan	40	9:11:44	21	0	le fazant	9206	de fazant	2	I	I	I	no
t24	le faisan	33	10:16:00	21	0	le fazant	3287	de fazant	1	I	I	I	no
t24	le faisan	48	11:18:20	21	0	le fazant	2488	de fazant	2	I	I	I	no
t24	le faisan	43	13:27:33	21	0	le fazant	2089	de fazant	1	I	I	I	no
t24	le faisan	23	12:11:09	21	0	la fazant	3745	de fazant	1	I	I	I	no
t24	le faisan	42	14:45:04	21	0	le fazant	3537	de fazant	2	I	I	I	no
t24	le faisan	26	16:42:55	21	0	le fascent	6472	de fazant	2	I	I	I	no
t24	le faisan	6	12:16:10	21	0	le fazant	5347	de fazant	2	I	I	I	no
t24	le faisan	30	11:13:11	21	0	les fazAnt	8904	de fazant	2	I	I	I	no
t24	le faisan	25	14:13:34	21	0	la fasAnt	6303	de fazant	1	I	I	I	no
t24	le faisan	10	12:22:13	21	0	la fazant	3758	de fazant	2	I	I	I	no
t24	le faisan	249	11:17:33	21	0	le fazant	4557	de fazant	1	I	I	I	no
t24	le faisan	44	10:10:37	21	0	le fezant	6618	de fazant	2	I	I	I	no
t24	le faisan	28	15:08:55	21	0	le fazant	2983	de fazant	2	I	I	I	no
t24	le faisan	32	12:11:40	21	0	le fazant	2676	de fazant	2	I	I	I	no
t24	le faisan	27	10:17:40	21	0	la fazant	5136	de fazant	1	I	I	I	no
t24	le faisan	12	9:49:26	21	0	le fazant	8064	de fazant	2	I	I	I	no
t24	le faisan	256	12:06:21	21	0	le fazant	4931	de fazant	2	I	I	I	no
t24	le faisan	251	12:47:23	21	0	le fazant	3844	de fazant	1	I	I	I	no
